LINKNO,subw_4,subw_5,subw_6,subw_7,subw_8
285285,593,342,281,265,258
285286,556,290,264,258,258
285287,518,303,271,258,258
285290,744,339,271,258,258
285293,648,340,271,258,258
285294,825,385,275,265,258
285295,554,333,282,265,258
285296,879,402,291,265,258
285297,764,339,271,258,258
285299,827,390,291,265,258
285301,872,383,287,264,258
285302,774,379,284,265,258
285303,653,320,276,266,258
285305,873,383,287,264,258
285306,873,383,287,264,258
285308,798,361,287,264,258
285310,981,320,276,266,258
285314,831,391,287,264,258
285318,803,382,276,266,258
285319,737,370,288,266,258
285321,951,320,276,266,258
285322,745,337,283,266,258
285323,758,371,288,266,258
285324,944,320,276,266,258
285325,767,378,283,266,258
285328,634,349,283,266,258
285329,1013,420,276,266,258
285331,796,377,283,266,258
285332,870,372,286,264,258
285343,935,389,292,266,258
285346,962,417,292,266,258
285351,1015,405,295,266,258
285353,1054,436,295,266,258
285415,707,347,268,260,259
285416,632,347,268,260,259
285419,1126,455,302,265,258
285420,461,304,269,260,259
285422,1129,454,302,265,258
285424,461,304,269,260,259
285425,1120,452,301,265,258
285426,611,345,279,261,259
285427,1120,452,301,265,258
285429,612,346,279,261,259
285430,661,345,279,261,259
285431,661,345,279,261,259
285432,611,345,279,261,259
285435,466,307,270,260,259
285437,450,298,261,260,259
285438,450,298,261,260,259
285440,589,326,279,261,259
285442,886,404,293,262,259
285443,561,326,279,261,259
285446,473,281,263,261,259
285447,473,281,263,261,259
285449,314,270,258,68,68
285451,354,277,262,260,259
285452,630,344,280,261,259
285454,296,263,260,259,259
285455,513,319,275,265,258
285459,513,319,275,265,258
285460,472,285,265,259,259
285461,393,285,265,259,259
285462,513,319,275,265,258
285463,277,263,260,259,259
285465,405,291,266,262,259
285466,1060,439,299,265,258
285467,635,350,266,262,259
285469,269,260,68,68,68
285473,284,264,260,259,259
285474,269,260,68,68,68
285475,1026,425,296,265,258
285476,1028,422,296,265,258
285477,268,259,68,68,68
285478,405,291,266,262,259
285479,621,323,277,263,259
285481,439,297,267,263,259
285482,268,259,68,68,68
285485,932,410,290,265,258
285488,552,323,277,263,259
285489,345,262,259,258,258
285491,497,313,273,258,258
285492,839,384,290,265,258
285494,839,384,290,265,258
285495,406,292,267,263,259
285497,839,384,290,265,258
285499,499,315,267,263,259
285500,508,314,273,258,258
285503,919,319,275,265,258
285504,837,384,290,265,258
285505,622,342,281,265,258
285509,502,262,259,258,258
285510,556,290,264,258,258
285511,518,303,271,258,258
285514,744,339,271,258,258
285516,880,403,291,265,258
285517,813,386,291,265,258
285519,620,318,274,264,258
285522,783,376,287,264,258
285523,649,353,284,265,258
285525,872,383,287,264,258
285527,760,353,284,265,258
285528,761,361,287,264,258
285529,742,320,276,266,258
285530,873,383,287,264,258
285531,865,383,287,264,258
285532,798,361,287,264,258
285535,981,320,276,266,258
285536,750,357,282,265,258
285537,831,391,287,264,258
285538,831,391,287,264,258
285539,828,382,276,266,258
285540,737,370,288,266,258
285548,944,320,276,266,258
285549,634,349,283,266,258
285550,1005,427,297,266,258
285553,790,377,283,266,258
285554,767,378,283,266,258
285555,788,349,283,266,258
285556,890,405,295,266,258
285557,805,377,283,266,258
285558,894,406,292,266,258
285560,849,396,276,266,258
285567,964,406,292,266,258
285569,954,415,295,266,258
285576,962,417,292,266,258
285639,1119,449,275,265,258
285643,461,304,269,260,259
285646,1129,454,302,265,258
285648,461,304,269,260,259
285649,1120,452,301,265,258
285650,612,346,279,261,259
285651,1120,452,301,265,258
285653,1119,449,275,265,258
285654,661,345,279,261,259
285655,661,345,279,261,259
285656,611,345,279,261,259
285660,474,305,269,260,259
285661,450,298,261,260,259
285662,926,401,289,262,259
285664,875,401,289,262,259
285666,913,397,293,262,259
285667,561,326,279,261,259
285669,539,326,279,261,259
285670,397,289,262,260,259
285671,473,281,263,261,259
285675,354,277,262,260,259
285678,296,263,260,259,259
285679,513,319,275,265,258
285682,446,285,265,259,259
285683,513,319,275,265,258
285685,393,285,265,259,259
285686,513,319,275,265,258
285687,277,263,260,259,259
285689,405,291,266,262,259
285690,545,325,266,262,259
285691,269,260,68,68,68
285693,1014,430,275,265,258
285694,1061,439,299,265,258
285698,269,260,68,68,68
285701,268,259,68,68,68
285702,991,319,275,265,258
285705,439,297,267,263,259
285706,309,262,259,258,258
285707,439,297,267,263,259
285709,460,292,267,263,259
285710,995,319,275,265,258
285711,319,259,68,68,68
285712,497,313,273,258,258
285713,624,313,273,258,258
285714,598,335,278,263,259
285715,536,322,272,258,258
285716,996,421,275,265,258
285717,406,292,267,263,259
285718,839,384,290,265,258
285721,567,332,278,263,259
285722,731,363,285,265,258
285723,731,363,285,265,258
285724,508,314,273,258,258
285725,778,367,285,265,258
285727,919,319,275,265,258
285728,837,384,290,265,258
285731,756,319,275,265,258
285733,593,342,281,265,258
285734,556,290,264,258,258
285735,860,395,291,265,258
285737,512,318,274,264,258
285741,714,366,275,265,258
285742,888,402,291,265,258
285744,647,340,271,258,258
285745,764,339,271,258,258
285747,649,353,284,265,258
285752,920,390,291,265,258
285753,873,383,287,264,258
285754,873,383,287,264,258
285763,828,382,276,266,258
285764,737,370,288,266,258
285766,866,392,287,264,258
285771,758,371,288,266,258
285772,737,370,288,266,258
285773,634,349,283,266,258
285774,802,320,276,266,258
285775,899,405,295,266,258
285776,634,349,283,266,258
285777,1012,420,276,266,258
285779,796,377,283,266,258
285782,816,378,283,266,258
285783,775,371,288,266,258
285789,977,405,295,266,258
285791,946,416,292,266,258
285794,1093,441,297,266,258
285799,970,418,292,266,258
285864,687,347,268,260,259
285867,461,304,269,260,259
285868,461,304,269,260,259
285872,1120,452,301,265,258
285873,1120,452,301,265,258
285874,612,346,279,261,259
285875,1120,452,301,265,258
285877,1110,449,275,265,258
285879,661,345,279,261,259
285880,412,293,268,260,259
285884,936,393,293,262,259
285885,1137,457,301,265,258
285888,589,326,279,261,259
285891,561,326,279,261,259
285893,539,326,279,261,259
285894,473,281,263,261,259
285895,473,281,263,261,259
285896,500,316,263,261,259
285897,1095,446,275,265,258
285899,868,397,293,262,259
285902,705,336,266,262,259
285903,513,319,275,265,258
285904,267,261,258,68,68
285905,705,336,266,262,259
285906,629,336,266,262,259
285908,472,285,265,259,259
285909,393,285,265,259,259
285910,513,319,275,265,258
285911,277,263,260,259,259
285913,513,319,275,265,258
285914,1057,438,299,265,258
285915,635,350,266,262,259
285916,635,350,266,262,259
285917,1014,430,275,265,258
285919,284,264,260,259,259
285921,284,264,260,259,259
285922,349,275,260,259,259
285923,1056,430,275,265,258
285925,443,300,266,262,259
285926,405,291,266,262,259
285928,1004,426,296,265,258
285930,309,262,259,258,258
285932,967,414,296,265,258
285934,995,319,275,265,258
285936,596,334,278,263,259
285937,958,319,275,265,258
285938,366,279,259,258,258
285939,497,313,273,258,258
285940,406,292,267,263,259
285941,881,381,290,265,258
285942,535,322,272,258,258
285943,542,313,273,258,258
285945,488,310,264,258,258
285946,869,319,275,265,258
285947,842,381,290,265,258
285948,508,314,273,258,258
285953,655,341,281,265,258
285957,593,342,281,265,258
285958,556,290,264,258,258
285959,860,395,291,265,258
285964,588,340,271,258,258
285966,855,386,291,265,258
285967,631,339,271,258,258
285968,647,340,271,258,258
285972,783,376,287,264,258
285973,712,358,282,265,258
285975,760,353,284,265,258
285976,774,379,284,265,258
285977,873,383,287,264,258
285978,873,383,287,264,258
285981,798,361,287,264,258
285983,1032,431,298,266,258
285984,750,357,282,265,258
285985,981,320,276,266,258
285987,828,382,276,266,258
285990,866,392,287,264,258
285993,791,373,286,264,258
285996,737,370,288,266,258
285997,972,420,276,266,258
286000,899,405,295,266,258
286001,1067,440,297,266,258
286003,796,377,283,266,258
286005,805,377,283,266,258
286009,815,377,283,266,258
286010,1065,429,297,266,258
286017,1093,441,297,266,258
286021,894,406,292,266,258
286023,970,418,292,266,258
286025,1025,405,295,266,258
286087,1128,454,302,265,258
286091,461,304,269,260,259
286092,461,304,269,260,259
286094,517,306,270,260,259
286096,1120,452,301,265,258
286097,1120,452,301,265,258
286098,612,346,279,261,259
286099,1120,452,301,265,258
286103,661,345,279,261,259
286104,412,293,268,260,259
286109,450,298,261,260,259
286110,923,401,289,262,259
286112,589,326,279,261,259
286115,561,326,279,261,259
286116,1100,319,275,265,258
286117,539,326,279,261,259
286118,397,289,262,260,259
286119,473,281,263,261,259
286120,500,316,263,261,259
286121,381,282,261,260,259
286123,868,397,293,262,259
286126,705,336,266,262,259
286127,315,271,261,260,259
286129,705,336,266,262,259
286130,391,281,263,261,259
286133,393,285,265,259,259
286134,277,263,260,259,259
286135,277,263,260,259,259
286136,303,268,260,259,259
286137,513,319,275,265,258
286138,1057,438,299,265,258
286139,635,350,266,262,259
286140,635,350,266,262,259
286141,262,258,68,68,68
286142,347,263,260,259,259
286143,347,263,260,259,259
286145,284,264,260,259,259
286146,1027,422,296,265,258
286147,654,352,277,263,259
286148,1028,422,296,265,258
286149,444,296,267,263,259
286151,621,323,277,263,259
286152,637,351,277,263,259
286153,439,297,267,263,259
286154,309,262,259,258,258
286157,934,411,290,265,258
286158,995,319,275,265,258
286159,319,259,68,68,68
286160,535,322,272,258,258
286161,901,381,290,265,258
286162,485,312,267,263,259
286163,535,322,272,258,258
286164,996,421,275,265,258
286165,881,381,290,265,258
286166,535,322,272,258,258
286170,488,310,264,258,258
286171,488,310,264,258,258
286172,508,314,273,258,258
286173,432,283,264,258,258
286174,716,367,285,265,258
286176,622,342,281,265,258
286177,622,342,281,265,258
286182,556,290,264,258,258
286183,860,395,291,265,258
286185,833,386,291,265,258
286186,744,339,271,258,258
286190,513,319,275,265,258
286198,1038,433,298,266,258
286200,774,379,284,265,258
286201,873,383,287,264,258
286202,873,383,287,264,258
286203,865,383,287,264,258
286204,798,361,287,264,258
286208,689,355,276,266,258
286211,828,382,276,266,258
286217,791,373,286,264,258
286220,736,370,288,266,258
286222,634,349,283,266,258
286224,1012,420,276,266,258
286225,790,377,283,266,258
286226,767,378,283,266,258
286227,788,349,283,266,258
286228,796,377,283,266,258
286229,805,377,283,266,258
286236,954,415,295,266,258
286237,935,389,292,266,258
286239,935,389,292,266,258
286241,1083,441,297,266,258
286242,954,415,295,266,258
286243,1008,424,295,266,258
286245,894,406,292,266,258
286247,970,418,292,266,258
286312,632,347,268,260,259
286315,461,304,269,260,259
286318,612,346,279,261,259
286320,1120,452,301,265,258
286321,1118,451,302,265,258
286322,612,346,279,261,259
286323,1120,452,301,265,258
286326,916,407,289,262,259
286327,661,345,279,261,259
286328,412,293,268,260,259
286330,543,328,268,260,259
286332,1137,457,301,265,258
286333,450,298,261,260,259
286339,1102,444,300,265,258
286340,397,289,262,260,259
286341,315,271,261,260,259
286342,397,289,262,260,259
286343,473,281,263,261,259
286344,500,316,263,261,259
286347,354,277,262,260,259
286348,281,261,258,68,68
286349,856,399,294,262,259
286350,296,263,260,259,259
286351,315,271,261,260,259
286353,705,336,266,262,259
286356,472,285,265,259,259
286357,583,336,266,262,259
286358,277,263,260,259,259
286359,277,263,260,259,259
286360,303,268,260,259,259
286361,513,319,275,265,258
286362,1060,439,299,265,258
286363,635,350,266,262,259
286364,294,264,260,259,259
286365,1014,430,275,265,258
286366,347,263,260,259,259
286367,284,264,260,259,259
286370,1022,426,296,265,258
286371,654,352,277,263,259
286372,346,268,260,259,259
286373,1021,432,299,265,258
286374,638,352,277,263,259
286375,443,300,266,262,259
286376,1004,426,296,265,258
286378,309,262,259,258,258
286382,995,319,275,265,258
286384,536,322,272,258,258
286385,901,381,290,265,258
286386,263,259,68,68,68
286387,536,322,272,258,258
286388,997,421,275,265,258
286390,497,313,273,258,258
286394,488,310,264,258,258
286395,499,315,267,263,259
286396,508,314,273,258,258
286398,807,381,290,265,258
286399,919,319,275,265,258
286400,622,342,281,265,258
286403,756,319,275,265,258
286406,556,290,264,258,258
286407,860,395,291,265,258
286408,698,362,275,265,258
286409,757,319,275,265,258
286411,587,339,271,258,258
286412,880,403,291,265,258
286414,855,386,291,265,258
286415,795,319,275,265,258
286416,647,340,271,258,258
286417,696,358,282,265,258
286419,554,333,282,265,258
286420,783,376,287,264,258
286426,873,383,287,264,258
286427,701,361,287,264,258
286428,942,390,291,265,258
286429,1032,431,298,266,258
286431,981,320,276,266,258
286432,981,320,276,266,258
286433,831,391,287,264,258
286434,831,391,287,264,258
286441,791,373,286,264,258
286442,745,337,283,266,258
286444,736,370,288,266,258
286445,972,420,276,266,258
286449,634,349,283,266,258
286450,767,378,283,266,258
286451,796,377,283,266,258
286454,1009,429,297,266,258
286455,775,371,288,266,258
286460,945,415,295,266,258
286466,962,417,292,266,258
286469,894,406,292,266,258
286473,962,417,292,266,258
286539,461,304,269,260,259
286540,461,304,269,260,259
286544,1120,452,301,265,258
286545,1118,451,302,265,258
286546,1120,452,301,265,258
286547,1120,452,301,265,258
286549,1110,449,275,265,258
286551,661,345,279,261,259
286552,1118,451,302,265,258
286554,543,328,268,260,259
286556,454,301,269,260,259
286557,450,298,261,260,259
286558,926,401,289,262,259
286562,854,375,289,262,259
286563,339,269,258,68,68
286564,1100,319,275,265,258
286565,315,271,261,260,259
286566,473,281,263,261,259
286567,473,281,263,261,259
286568,500,316,263,261,259
286570,304,261,258,68,68
286571,868,397,293,262,259
286572,371,277,262,260,259
286573,856,399,294,262,259
286574,343,274,262,260,259
286575,315,271,261,260,259
286576,801,291,266,262,259
286577,705,336,266,262,259
286578,629,336,266,262,259
286580,472,285,265,259,259
286582,277,263,260,259,259
286583,277,263,260,259,259
286585,277,263,260,259,259
286586,1060,439,299,265,258
286587,635,350,266,262,259
286588,278,264,260,259,259
286589,262,258,68,68,68
286590,347,263,260,259,259
286591,284,264,260,259,259
286593,284,264,260,259,259
286594,258,68,68,68,68
286595,654,352,277,263,259
286597,444,296,267,263,259
286598,405,291,266,262,259
286599,443,300,266,262,259
286600,1004,426,296,265,258
286601,268,259,68,68,68
286602,619,323,277,263,259
286604,604,321,272,258,258
286605,460,292,267,263,259
286606,995,319,275,265,258
286607,276,262,259,258,258
286608,615,313,273,258,258
286609,985,422,296,265,258
286610,366,279,259,258,258
286611,497,313,273,258,258
286612,839,384,290,265,258
286613,881,381,290,265,258
286614,497,313,273,258,258
286617,513,319,275,265,258
286618,567,332,278,263,259
286619,731,363,285,265,258
286620,508,314,273,258,258
286623,919,319,275,265,258
286624,434,290,264,258,258
286630,556,290,264,258,258
286631,860,395,291,265,258
286632,698,362,275,265,258
286635,714,366,275,265,258
286636,880,403,291,265,258
286637,513,319,275,265,258
286638,888,402,291,265,258
286640,647,340,271,258,258
286648,1039,433,298,266,258
286649,873,383,287,264,258
286650,873,383,287,264,258
286652,752,374,276,266,258
286658,981,320,276,266,258
286659,981,320,276,266,258
286660,789,382,276,266,258
286668,1037,427,297,266,258
286669,972,420,276,266,258
286672,899,405,295,266,258
286674,767,378,283,266,258
286680,736,370,288,266,258
286681,815,377,283,266,258
286684,954,415,295,266,258
286687,946,416,292,266,258
286693,894,406,292,266,258
286694,982,406,292,266,258
286695,1015,405,295,266,258
286759,1128,454,302,265,258
286766,517,306,270,260,259
286768,1120,452,301,265,258
286769,412,293,268,260,259
286770,1120,452,301,265,258
286771,1120,452,301,265,258
286772,612,346,279,261,259
286774,492,305,269,260,259
286775,661,345,279,261,259
286776,1118,451,302,265,258
286778,543,328,268,260,259
286781,450,298,261,260,259
286782,1131,450,301,265,258
286784,875,401,289,262,259
286786,1134,456,301,265,258
286787,1134,456,301,265,258
286788,397,289,262,260,259
286789,315,271,261,260,259
286790,397,289,262,260,259
286791,473,281,263,261,259
286792,500,316,263,261,259
286796,359,271,261,260,259
286798,293,261,258,68,68
286799,315,271,261,260,259
286801,705,336,266,262,259
286802,391,281,263,261,259
286804,472,285,265,259,259
286806,277,263,260,259,259
286807,68,68,68,68,68
286808,583,336,266,262,259
286809,277,263,260,259,259
286811,278,264,260,259,259
286812,278,264,260,259,259
286813,1014,430,275,265,258
286814,347,263,260,259,259
286815,284,264,260,259,259
286818,1027,422,296,265,258
286820,1028,422,296,265,258
286821,321,267,259,258,258
286822,405,291,266,262,259
286823,443,300,266,262,259
286824,980,422,296,265,258
286826,1045,430,275,265,258
286828,530,323,277,263,259
286829,932,410,290,265,258
286830,995,319,275,265,258
286831,625,313,273,258,258
286832,497,313,273,258,258
286833,624,313,273,258,258
286834,485,312,267,263,259
286835,536,322,272,258,258
286836,839,384,290,265,258
286837,373,262,259,258,258
286838,499,315,267,263,259
286842,839,384,290,265,258
286843,488,310,264,258,258
286844,508,314,273,258,258
286845,807,381,290,265,258
286847,919,319,275,265,258
286848,434,290,264,258,258
286850,777,319,275,265,258
286854,556,290,264,258,258
286855,860,395,291,265,258
286856,698,362,275,265,258
286858,904,403,291,265,258
286859,587,339,271,258,258
286860,548,330,275,265,258
286861,813,386,291,265,258
286862,614,319,275,265,258
286863,554,333,282,265,258
286864,620,318,274,264,258
286865,696,358,282,265,258
286872,1042,434,298,266,258
286874,873,383,287,264,258
286875,865,383,287,264,258
286876,798,361,287,264,258
286880,981,320,276,266,258
286881,981,320,276,266,258
286883,832,392,287,264,258
286884,789,382,276,266,258
286885,828,382,276,266,258
286890,745,337,283,266,258
286892,737,370,288,266,258
286893,972,420,276,266,258
286896,634,349,283,266,258
286897,1012,420,276,266,258
286898,767,378,283,266,258
286900,870,372,286,264,258
286902,1009,429,297,266,258
286905,815,377,283,266,258
286908,954,415,295,266,258
286911,964,406,292,266,258
286912,1089,442,297,266,258
286913,954,415,295,266,258
286918,894,406,292,266,258
286919,970,418,292,266,258
286985,412,293,268,260,259
286990,612,346,279,261,259
286991,517,306,270,260,259
286992,1120,452,301,265,258
286993,1118,451,302,265,258
286994,1120,452,301,265,258
286996,612,346,279,261,259
286997,611,345,279,261,259
286999,661,345,279,261,259
287000,1118,451,302,265,258
287002,543,328,268,260,259
287003,1117,450,301,265,258
287004,474,305,269,260,259
287005,450,298,261,260,259
287006,875,401,289,262,259
287007,875,401,289,262,259
287008,1097,447,275,265,258
287010,1134,456,301,265,258
287011,1134,456,301,265,258
287012,1100,319,275,265,258
287013,315,271,261,260,259
287014,473,281,263,261,259
287015,314,270,258,68,68
287016,500,316,263,261,259
287017,381,282,261,260,259
287020,371,277,262,260,259
287021,856,399,294,262,259
287022,821,387,266,262,259
287023,315,271,261,260,259
287025,583,336,266,262,259
287026,326,271,261,260,259
287030,277,263,260,259,259
287031,68,68,68,68,68
287032,583,336,266,262,259
287033,277,263,260,259,259
287034,1060,439,299,265,258
287035,278,264,260,259,259
287036,303,268,260,259,259
287037,1014,430,275,265,258
287038,347,263,260,259,259
287039,284,264,260,259,259
287042,269,260,68,68,68
287043,357,275,260,259,259
287044,272,258,68,68,68
287045,321,267,259,258,258
287046,991,319,275,265,258
287047,443,300,266,262,259
287048,980,422,296,265,258
287050,1045,430,275,265,258
287052,985,422,296,265,258
287053,932,410,290,265,258
287054,995,319,275,265,258
287055,625,313,273,258,258
287056,966,319,275,265,258
287057,985,422,296,265,258
287058,598,335,278,263,259
287059,535,322,272,258,258
287060,577,324,278,263,259
287061,373,262,259,258,258
287062,535,322,272,258,258
287063,484,292,267,263,259
287065,481,309,273,258,258
287066,922,409,275,265,258
287067,731,363,285,265,258
287068,382,283,264,258,258
287069,778,367,285,265,258
287071,919,319,275,265,258
287072,434,290,264,258,258
287074,777,319,275,265,258
287075,622,342,281,265,258
287076,721,362,275,265,258
287078,556,290,264,258,258
287080,698,362,275,265,258
287081,757,319,275,265,258
287084,880,403,291,265,258
287086,513,319,275,265,258
287088,678,353,284,265,258
287089,572,333,282,265,258
287091,554,333,282,265,258
287092,783,376,287,264,258
287093,712,358,282,265,258
287097,873,383,287,264,258
287098,873,383,287,264,258
287099,701,361,287,264,258
287106,831,391,287,264,258
287107,981,320,276,266,258
287108,789,382,276,266,258
287114,745,337,283,266,258
287115,634,349,283,266,258
287116,944,320,276,266,258
287117,972,420,276,266,258
287118,802,320,276,266,258
287120,634,349,283,266,258
287121,634,349,283,266,258
287122,767,378,283,266,258
287123,796,377,283,266,258
287125,805,377,283,266,258
287126,890,405,295,266,258
287129,815,377,283,266,258
287130,736,370,288,266,258
287135,935,389,292,266,258
287136,935,389,292,266,258
287138,964,406,292,266,258
287215,735,345,279,261,259
287216,1120,452,301,265,258
287217,1118,451,302,265,258
287218,1119,449,275,265,258
287220,612,346,279,261,259
287221,611,345,279,261,259
287223,661,345,279,261,259
287226,543,328,268,260,259
287227,1117,450,301,265,258
287228,454,301,269,260,259
287229,450,298,261,260,259
287230,1097,447,275,265,258
287231,875,401,289,262,259
287233,539,326,279,261,259
287234,1134,456,301,265,258
287235,339,269,258,68,68
287237,513,319,275,265,258
287238,397,289,262,260,259
287240,500,316,263,261,259
287242,304,261,258,68,68
287243,889,399,294,262,259
287244,371,277,262,260,259
287245,856,399,294,262,259
287246,821,387,266,262,259
287247,315,271,261,260,259
287249,583,336,266,262,259
287250,629,336,266,262,259
287254,277,263,260,259,259
287255,68,68,68,68,68
287257,277,263,260,259,259
287258,1057,438,299,265,258
287259,278,264,260,259,259
287260,303,268,260,259,259
287263,513,319,275,265,258
287265,1036,425,296,265,258
287266,1022,426,296,265,258
287268,346,268,260,259,259
287269,321,267,259,258,258
287270,991,319,275,265,258
287271,980,422,296,265,258
287272,1004,426,296,265,258
287274,1045,430,275,265,258
287277,934,411,290,265,258
287278,530,323,277,263,259
287279,625,313,273,258,258
287280,497,313,273,258,258
287281,470,292,267,263,259
287283,535,322,272,258,258
287284,577,324,278,263,259
287285,881,381,290,265,258
287286,525,322,272,258,258
287289,481,309,273,258,258
287290,392,283,264,258,258
287291,488,310,264,258,258
287292,382,283,264,258,258
287296,434,290,264,258,258
287297,622,342,281,265,258
287298,398,290,264,258,258
287302,556,290,264,258,258
287304,698,362,275,265,258
287305,512,318,274,264,258
287306,744,339,271,258,258
287307,813,386,291,265,258
287308,880,403,291,265,258
287310,588,340,271,258,258
287311,795,319,275,265,258
287316,783,376,287,264,258
287319,760,353,284,265,258
287320,761,361,287,264,258
287321,873,383,287,264,258
287322,873,383,287,264,258
287324,798,361,287,264,258
287327,1032,431,298,266,258
287328,689,355,276,266,258
287331,832,392,287,264,258
287332,789,382,276,266,258
287333,828,382,276,266,258
287336,794,372,286,264,258
287338,745,337,283,266,258
287340,737,370,288,266,258
287343,870,372,286,264,258
287344,972,420,276,266,258
287345,790,377,283,266,258
287347,788,349,283,266,258
287353,815,377,283,266,258
287356,945,415,295,266,258
287357,935,389,292,266,258
287361,954,415,295,266,258
287362,964,406,292,266,258
287365,962,417,292,266,258
287366,970,418,292,266,258
287435,461,304,269,260,259
287436,461,304,269,260,259
287439,735,345,279,261,259
287440,1120,452,301,265,258
287441,1120,452,301,265,258
287442,1119,449,275,265,258
287444,612,346,279,261,259
287445,611,345,279,261,259
287446,492,305,269,260,259
287447,661,345,279,261,259
287451,1117,450,301,265,258
287452,1137,457,301,265,258
287453,563,317,263,261,259
287455,875,401,289,262,259
287456,1097,447,275,265,258
287457,539,326,279,261,259
287458,1086,444,300,265,258
287460,397,289,262,260,259
287461,513,319,275,265,258
287462,627,343,280,261,259
287463,627,343,280,261,259
287464,314,270,258,68,68
287467,856,399,294,262,259
287468,354,277,262,260,259
287469,856,399,294,262,259
287470,293,261,258,68,68
287471,513,319,275,265,258
287472,801,291,266,262,259
287474,629,336,266,262,259
287476,1040,435,275,265,258
287479,68,68,68,68,68
287481,277,263,260,259,259
287483,303,268,260,259,259
287484,1040,435,275,265,258
287486,513,319,275,265,258
287489,1036,425,296,265,258
287490,1022,426,296,265,258
287491,1026,425,296,265,258
287492,284,264,260,259,259
287495,1004,426,296,265,258
287496,1004,426,296,265,258
287498,263,259,68,68,68
287500,985,422,296,265,258
287502,604,321,272,258,258
287505,470,292,267,263,259
287506,366,279,259,258,258
287508,996,421,275,265,258
287509,373,262,259,258,258
287510,497,313,273,258,258
287514,869,319,275,265,258
287515,488,310,264,258,258
287517,807,381,290,265,258
287520,434,290,264,258,258
287521,434,290,264,258,258
287522,398,290,264,258,258
287524,721,362,275,265,258
287525,777,319,275,265,258
287526,556,290,264,258,258
287527,698,362,275,265,258
287528,698,362,275,265,258
287529,757,319,275,265,258
287530,757,319,275,265,258
287531,587,339,271,258,258
287532,547,330,275,265,258
287534,888,402,291,265,258
287535,647,340,271,258,258
287539,554,333,282,265,258
287541,696,358,282,265,258
287545,873,383,287,264,258
287547,865,383,287,264,258
287548,798,361,287,264,258
287551,1032,431,298,266,258
287552,981,320,276,266,258
287554,831,391,287,264,258
287555,803,382,276,266,258
287556,789,382,276,266,258
287557,828,382,276,266,258
287562,745,337,283,266,258
287564,802,320,276,266,258
287567,870,372,286,264,258
287568,758,371,288,266,258
287572,890,405,295,266,258
287573,816,378,283,266,258
287575,1065,429,297,266,258
287578,736,370,288,266,258
287586,964,406,292,266,258
287660,461,304,269,260,259
287661,612,346,279,261,259
287663,612,346,279,261,259
287664,465,306,270,260,259
287665,1120,452,301,265,258
287666,412,293,268,260,259
287668,1119,449,275,265,258
287669,611,345,279,261,259
287671,661,345,279,261,259
287672,461,304,269,260,259
287673,947,412,293,262,259
287675,1117,450,301,265,258
287681,539,326,279,261,259
287682,1097,447,275,265,258
287683,339,269,258,68,68
287684,1100,319,275,265,258
287685,513,319,275,265,258
287687,400,271,261,260,259
287688,314,270,258,68,68
287692,354,277,262,260,259
287695,513,319,275,265,258
287696,801,291,266,262,259
287704,583,336,266,262,259
287705,277,263,260,259,259
287706,545,325,266,262,259
287707,303,268,260,259,259
287708,1040,435,275,265,258
287709,1060,439,299,265,258
287710,513,319,275,265,258
287715,1026,425,296,265,258
287717,433,296,267,263,259
287718,638,352,277,263,259
287719,444,296,267,263,259
287722,444,296,267,263,259
287726,604,321,272,258,258
287727,276,262,259,258,258
287728,535,322,272,258,258
287729,366,279,259,258,258
287730,485,312,267,263,259
287731,497,313,273,258,258
287732,997,421,275,265,258
287733,373,262,259,258,258
287734,497,313,273,258,258
287735,484,292,267,263,259
287738,869,319,275,265,258
287739,488,310,264,258,258
287740,382,283,264,258,258
287742,716,367,285,265,258
287744,434,290,264,258,258
287745,622,342,281,265,258
287750,556,290,264,258,258
287753,512,318,274,264,258
287754,744,339,271,258,258
287755,714,366,275,265,258
287756,880,403,291,265,258
287758,513,319,275,265,258
287760,573,331,276,266,258
287761,764,339,271,258,258
287764,762,376,287,264,258
287765,712,358,282,265,258
287767,760,353,284,265,258
287769,873,383,287,264,258
287771,701,361,287,264,258
287772,752,374,276,266,258
287775,1032,431,298,266,258
287777,981,320,276,266,258
287778,981,320,276,266,258
287779,831,391,287,264,258
287780,789,382,276,266,258
287782,829,382,276,266,258
287783,990,423,276,266,258
287786,745,337,283,266,258
287787,767,378,283,266,258
287791,870,372,286,264,258
287793,758,371,288,266,258
287796,870,372,286,264,258
287798,890,405,295,266,258
287800,775,371,288,266,258
287804,945,415,295,266,258
287807,946,416,292,266,258
287808,959,416,292,266,258
287809,954,415,295,266,258
287810,1093,441,297,266,258
287813,962,417,292,266,258
287814,1015,405,295,266,258
287884,461,304,269,260,259
287885,612,346,279,261,259
287886,515,306,270,260,259
287887,517,306,270,260,259
287888,465,306,270,260,259
287889,1120,452,301,265,258
287890,1120,452,301,265,258
287892,1119,449,275,265,258
287893,611,345,279,261,259
287895,661,345,279,261,259
287896,465,306,270,260,259
287897,940,413,293,262,259
287899,1117,450,301,265,258
287900,454,301,269,260,259
287901,448,302,270,260,259
287905,412,293,268,260,259
287906,1097,447,275,265,258
287907,333,269,258,68,68
287908,1100,319,275,265,258
287909,513,319,275,265,258
287911,627,343,280,261,259
287912,314,270,258,68,68
287914,304,261,258,68,68
287916,354,277,262,260,259
287917,856,399,294,262,259
287918,293,261,258,68,68
287922,391,281,263,261,259
